userId	geneSymbol	geneName	entrezgene	score	gLink
MCF2	MCF2	MCF.2 cell line derived transforming sequence	4168	0.21840131175623	https://www.ncbi.nlm.nih.gov/gene/?term=4168
MCF2L	MCF2L	MCF.2 cell line derived transforming sequence like	23263	0.29089467691193	https://www.ncbi.nlm.nih.gov/gene/?term=23263
MCF2L2	MCF2L2	MCF.2 cell line derived transforming sequence-like 2	23101	0.57182949852678	https://www.ncbi.nlm.nih.gov/gene/?term=23101
MCFD2	MCFD2	multiple coagulation factor deficiency 2	90411	0.38618409274393	https://www.ncbi.nlm.nih.gov/gene/?term=90411
MCHR1	MCHR1	melanin concentrating hormone receptor 1	2847	0.26120843129086	https://www.ncbi.nlm.nih.gov/gene/?term=2847
MCHR2	MCHR2	melanin concentrating hormone receptor 2	84539	-0.020309032346708	https://www.ncbi.nlm.nih.gov/gene/?term=84539
MCL1	MCL1	MCL1, BCL2 family apoptosis regulator	4170	-0.16526545273385	https://www.ncbi.nlm.nih.gov/gene/?term=4170
MCM10	MCM10	minichromosome maintenance 10 replication initiation factor	55388	-0.39629270776381	https://www.ncbi.nlm.nih.gov/gene/?term=55388
MCM2	MCM2	minichromosome maintenance complex component 2	4171	-0.30252032661001	https://www.ncbi.nlm.nih.gov/gene/?term=4171
MCM3	MCM3	minichromosome maintenance complex component 3	4172	-0.28816265389376	https://www.ncbi.nlm.nih.gov/gene/?term=4172
MCM3AP	MCM3AP	minichromosome maintenance complex component 3 associated protein	8888	0.2120014984627	https://www.ncbi.nlm.nih.gov/gene/?term=8888
MCM4	MCM4	minichromosome maintenance complex component 4	4173	-0.21796085930979	https://www.ncbi.nlm.nih.gov/gene/?term=4173
MCM5	MCM5	minichromosome maintenance complex component 5	4174	-0.1946162352891	https://www.ncbi.nlm.nih.gov/gene/?term=4174
MCM6	MCM6	minichromosome maintenance complex component 6	4175	-0.087409272623696	https://www.ncbi.nlm.nih.gov/gene/?term=4175
MCM7	MCM7	minichromosome maintenance complex component 7	4176	-0.46922602753131	https://www.ncbi.nlm.nih.gov/gene/?term=4176
MCM8	MCM8	minichromosome maintenance 8 homologous recombination repair factor	84515	-0.028720206232889	https://www.ncbi.nlm.nih.gov/gene/?term=84515
MCM9	MCM9	minichromosome maintenance 9 homologous recombination repair factor	254394	0.029329881070266	https://www.ncbi.nlm.nih.gov/gene/?term=254394
MCOLN1	MCOLN1	mucolipin 1	57192	0.44334122271903	https://www.ncbi.nlm.nih.gov/gene/?term=57192
MCOLN2	MCOLN2	mucolipin 2	255231	0.22332566154401	https://www.ncbi.nlm.nih.gov/gene/?term=255231
MCOLN3	MCOLN3	mucolipin 3	55283	0.48830138897829	https://www.ncbi.nlm.nih.gov/gene/?term=55283
MCPH1	MCPH1	microcephalin 1	79648	0.37102623953434	https://www.ncbi.nlm.nih.gov/gene/?term=79648
MCRS1	MCRS1	microspherule protein 1	10445	-0.26204935987554	https://www.ncbi.nlm.nih.gov/gene/?term=10445
MCTP1	MCTP1	multiple C2 and transmembrane domain containing 1	79772	0.48271720399427	https://www.ncbi.nlm.nih.gov/gene/?term=79772
MCTP2	MCTP2	multiple C2 and transmembrane domain containing 2	55784	0.086290287338886	https://www.ncbi.nlm.nih.gov/gene/?term=55784
MCTS1	MCTS1	MCTS1, re-initiation and release factor	28985	-0.41557615672412	https://www.ncbi.nlm.nih.gov/gene/?term=28985
MDC1	MDC1	mediator of DNA damage checkpoint 1	9656	0.48674198493707	https://www.ncbi.nlm.nih.gov/gene/?term=9656
MDFI	MDFI	MyoD family inhibitor	4188	-0.53026416155423	https://www.ncbi.nlm.nih.gov/gene/?term=4188
MDFIC	MDFIC	MyoD family inhibitor domain containing	29969	0.20256278081348	https://www.ncbi.nlm.nih.gov/gene/?term=29969
MDGA1	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1	266727	0.5330902363883	https://www.ncbi.nlm.nih.gov/gene/?term=266727
MDGA2	MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2	161357	0.15369785142367	https://www.ncbi.nlm.nih.gov/gene/?term=161357
MDH1	MDH1	malate dehydrogenase 1	4190	0.17810747463022	https://www.ncbi.nlm.nih.gov/gene/?term=4190
MDH1B	MDH1B	malate dehydrogenase 1B	130752	0.53226681900852	https://www.ncbi.nlm.nih.gov/gene/?term=130752
MDH2	MDH2	malate dehydrogenase 2	4191	-0.44343591621377	https://www.ncbi.nlm.nih.gov/gene/?term=4191
MDK	MDK	midkine	4192	-0.47423740852019	https://www.ncbi.nlm.nih.gov/gene/?term=4192
MDM1	MDM1	Mdm1 nuclear protein	56890	0.39996793061639	https://www.ncbi.nlm.nih.gov/gene/?term=56890
MDM2	MDM2	MDM2 proto-oncogene	4193	-0.018479669454318	https://www.ncbi.nlm.nih.gov/gene/?term=4193
MDM4	MDM4	MDM4, p53 regulator	4194	-0.036171953656128	https://www.ncbi.nlm.nih.gov/gene/?term=4194
MDN1	MDN1	midasin AAA ATPase 1	23195	0.53112247570965	https://www.ncbi.nlm.nih.gov/gene/?term=23195
MDP1	MDP1	magnesium dependent phosphatase 1	145553	0.079228301125366	https://www.ncbi.nlm.nih.gov/gene/?term=145553
MDS2	MDS2	myelodysplastic syndrome 2 translocation associated	259283	0.21356093765036	https://www.ncbi.nlm.nih.gov/gene/?term=259283
ME1	ME1	malic enzyme 1	4199	0.12291057234426	https://www.ncbi.nlm.nih.gov/gene/?term=4199
ME2	ME2	malic enzyme 2	4200	0.5596267250639	https://www.ncbi.nlm.nih.gov/gene/?term=4200
ME3	ME3	malic enzyme 3	10873	-0.10315413710286	https://www.ncbi.nlm.nih.gov/gene/?term=10873
MEA1	MEA1	male-enhanced antigen 1	4201	-0.18003766204702	https://www.ncbi.nlm.nih.gov/gene/?term=4201
MEAF6	MEAF6	MYST/Esa1 associated factor 6	64769	0.42964461414117	https://www.ncbi.nlm.nih.gov/gene/?term=64769
MECOM	MECOM	MDS1 and EVI1 complex locus	2122	-0.48609386849964	https://www.ncbi.nlm.nih.gov/gene/?term=2122
MECP2	MECP2	methyl-CpG binding protein 2	4204	0.51042179430539	https://www.ncbi.nlm.nih.gov/gene/?term=4204
MECR	MECR	mitochondrial trans-2-enoyl-CoA reductase	51102	-0.39690062006946	https://www.ncbi.nlm.nih.gov/gene/?term=51102
MED1	MED1	mediator complex subunit 1	5469	0.39270149579122	https://www.ncbi.nlm.nih.gov/gene/?term=5469
MED10	MED10	mediator complex subunit 10	84246	-0.22622939898371	https://www.ncbi.nlm.nih.gov/gene/?term=84246
MED11	MED11	mediator complex subunit 11	400569	-0.037187057724278	https://www.ncbi.nlm.nih.gov/gene/?term=400569
MED12	MED12	mediator complex subunit 12	9968	0.15345496630572	https://www.ncbi.nlm.nih.gov/gene/?term=9968
MED12L	MED12L	mediator complex subunit 12 like	116931	0.55344924568743	https://www.ncbi.nlm.nih.gov/gene/?term=116931
MED13	MED13	mediator complex subunit 13	9969	0.34453293515132	https://www.ncbi.nlm.nih.gov/gene/?term=9969
MED13L	MED13L	mediator complex subunit 13 like	23389	0.48907039364796	https://www.ncbi.nlm.nih.gov/gene/?term=23389
MED14	MED14	mediator complex subunit 14	9282	-1.692148580401e-4	https://www.ncbi.nlm.nih.gov/gene/?term=9282
MED15	MED15	mediator complex subunit 15	51586	-0.34508243281936	https://www.ncbi.nlm.nih.gov/gene/?term=51586
MED16	MED16	mediator complex subunit 16	10025	-0.17995337438978	https://www.ncbi.nlm.nih.gov/gene/?term=10025
MED17	MED17	mediator complex subunit 17	9440	0.18006971183505	https://www.ncbi.nlm.nih.gov/gene/?term=9440
MED18	MED18	mediator complex subunit 18	54797	-0.21420904228055	https://www.ncbi.nlm.nih.gov/gene/?term=54797
MED19	MED19	mediator complex subunit 19	219541	-0.24261863951339	https://www.ncbi.nlm.nih.gov/gene/?term=219541
MED20	MED20	mediator complex subunit 20	9477	0.26026574704213	https://www.ncbi.nlm.nih.gov/gene/?term=9477
MED21	MED21	mediator complex subunit 21	9412	0.14996829755012	https://www.ncbi.nlm.nih.gov/gene/?term=9412
MED22	MED22	mediator complex subunit 22	6837	0.19733487072972	https://www.ncbi.nlm.nih.gov/gene/?term=6837
MED23	MED23	mediator complex subunit 23	9439	0.4015830226857	https://www.ncbi.nlm.nih.gov/gene/?term=9439
MED24	MED24	mediator complex subunit 24	9862	0.034431783885147	https://www.ncbi.nlm.nih.gov/gene/?term=9862
MED25	MED25	mediator complex subunit 25	81857	-0.35674075344311	https://www.ncbi.nlm.nih.gov/gene/?term=81857
MED26	MED26	mediator complex subunit 26	9441	-0.13168692945218	https://www.ncbi.nlm.nih.gov/gene/?term=9441
MED27	MED27	mediator complex subunit 27	9442	0.062279826399481	https://www.ncbi.nlm.nih.gov/gene/?term=9442
MED28	MED28	mediator complex subunit 28	80306	0.23073447874797	https://www.ncbi.nlm.nih.gov/gene/?term=80306
MED29	MED29	mediator complex subunit 29	55588	0.2163220823036	https://www.ncbi.nlm.nih.gov/gene/?term=55588
MED30	MED30	mediator complex subunit 30	90390	-0.29063285242151	https://www.ncbi.nlm.nih.gov/gene/?term=90390
MED31	MED31	mediator complex subunit 31	51003	0.50752055234591	https://www.ncbi.nlm.nih.gov/gene/?term=51003
MED4	MED4	mediator complex subunit 4	29079	0.22324523893998	https://www.ncbi.nlm.nih.gov/gene/?term=29079
MED6	MED6	mediator complex subunit 6	10001	0.014042654104661	https://www.ncbi.nlm.nih.gov/gene/?term=10001
MED7	MED7	mediator complex subunit 7	9443	0.096822069824236	https://www.ncbi.nlm.nih.gov/gene/?term=9443
MED8	MED8	mediator complex subunit 8	112950	-0.24875728074968	https://www.ncbi.nlm.nih.gov/gene/?term=112950
MED9	MED9	mediator complex subunit 9	55090	0.29290430490861	https://www.ncbi.nlm.nih.gov/gene/?term=55090
MEF2A	MEF2A	myocyte enhancer factor 2A	4205	0.50041735784872	https://www.ncbi.nlm.nih.gov/gene/?term=4205
MEF2B	MEF2B	myocyte enhancer factor 2B	100271849	-0.18884910185009	https://www.ncbi.nlm.nih.gov/gene/?term=100271849
MEF2C	MEF2C	myocyte enhancer factor 2C	4208	0.6149485284926	https://www.ncbi.nlm.nih.gov/gene/?term=4208
MEF2D	MEF2D	myocyte enhancer factor 2D	4209	0.034691832761202	https://www.ncbi.nlm.nih.gov/gene/?term=4209
MEFV	MEFV	MEFV, pyrin innate immunity regulator	4210	0.32690284051186	https://www.ncbi.nlm.nih.gov/gene/?term=4210
MEG3	MEG3	maternally expressed 3	55384	0.19306316889433	https://www.ncbi.nlm.nih.gov/gene/?term=55384
MEG8	MEG8	maternally expressed 8, small nucleolar RNA host gene	79104	0.30991549217061	https://www.ncbi.nlm.nih.gov/gene/?term=79104
MEGF10	MEGF10	multiple EGF like domains 10	84466	-3.6156786966841e-4	https://www.ncbi.nlm.nih.gov/gene/?term=84466
MEGF11	MEGF11	multiple EGF like domains 11	84465	0.11006023453637	https://www.ncbi.nlm.nih.gov/gene/?term=84465
MEGF6	MEGF6	multiple EGF like domains 6	1953	-0.15397479739544	https://www.ncbi.nlm.nih.gov/gene/?term=1953
MEGF8	MEGF8	multiple EGF like domains 8	1954	0.57929784677012	https://www.ncbi.nlm.nih.gov/gene/?term=1954
MEGF9	MEGF9	multiple EGF like domains 9	1955	0.5514803814717	https://www.ncbi.nlm.nih.gov/gene/?term=1955
MEI1	MEI1	meiotic double-stranded break formation protein 1	150365	-0.10877415764314	https://www.ncbi.nlm.nih.gov/gene/?term=150365
MEIG1	MEIG1	meiosis/spermiogenesis associated 1	644890	0.27765262017666	https://www.ncbi.nlm.nih.gov/gene/?term=644890
MEIS1	MEIS1	Meis homeobox 1	4211	0.083109334755453	https://www.ncbi.nlm.nih.gov/gene/?term=4211
MEIS2	MEIS2	Meis homeobox 2	4212	0.23523136243608	https://www.ncbi.nlm.nih.gov/gene/?term=4212
MEIS3	MEIS3	Meis homeobox 3	56917	0.63590929666169	https://www.ncbi.nlm.nih.gov/gene/?term=56917
MEIS3P1	MEIS3P1	Meis homeobox 3 pseudogene 1	4213	0.38053520932265	https://www.ncbi.nlm.nih.gov/gene/?term=4213
MELK	MELK	maternal embryonic leucine zipper kinase	9833	-0.52739710344104	https://www.ncbi.nlm.nih.gov/gene/?term=9833
MEN1	MEN1	menin 1	4221	-0.20272834000629	https://www.ncbi.nlm.nih.gov/gene/?term=4221
MEOX1	MEOX1	mesenchyme homeobox 1	4222	0.33469875578558	https://www.ncbi.nlm.nih.gov/gene/?term=4222
MEOX2	MEOX2	mesenchyme homeobox 2	4223	0.33082446078069	https://www.ncbi.nlm.nih.gov/gene/?term=4223
MEP1A	MEP1A	meprin A subunit alpha	4224	-0.14039988092168	https://www.ncbi.nlm.nih.gov/gene/?term=4224
MEP1B	MEP1B	meprin A subunit beta	4225	0.15806423925979	https://www.ncbi.nlm.nih.gov/gene/?term=4225
MEPCE	MEPCE	methylphosphate capping enzyme	56257	-0.23289700420945	https://www.ncbi.nlm.nih.gov/gene/?term=56257
MEPE	MEPE	matrix extracellular phosphoglycoprotein	56955	0.17151310880511	https://www.ncbi.nlm.nih.gov/gene/?term=56955
MERTK	MERTK	MER proto-oncogene, tyrosine kinase	10461	0.64960722556161	https://www.ncbi.nlm.nih.gov/gene/?term=10461
MESP1	MESP1	mesoderm posterior bHLH transcription factor 1	55897	0.1795665219204	https://www.ncbi.nlm.nih.gov/gene/?term=55897
MESP2	MESP2	mesoderm posterior bHLH transcription factor 2	145873	-0.15053657715638	https://www.ncbi.nlm.nih.gov/gene/?term=145873
MEST	MEST	mesoderm specific transcript	4232	-0.036707585416673	https://www.ncbi.nlm.nih.gov/gene/?term=4232
MESTIT1	MESTIT1	MEST intronic transcript 1, antisense RNA	317751	0.44087750336006	https://www.ncbi.nlm.nih.gov/gene/?term=317751
MET	MET	MET proto-oncogene, receptor tyrosine kinase	4233	-0.49029733147286	https://www.ncbi.nlm.nih.gov/gene/?term=4233
METAP1	METAP1	methionyl aminopeptidase 1	23173	-0.25006899107718	https://www.ncbi.nlm.nih.gov/gene/?term=23173
METAP2	METAP2	methionyl aminopeptidase 2	10988	0.44063356547805	https://www.ncbi.nlm.nih.gov/gene/?term=10988
METRN	METRN	meteorin, glial cell differentiation regulator	79006	-0.12542657246343	https://www.ncbi.nlm.nih.gov/gene/?term=79006
METRNL	METRNL	meteorin like, glial cell differentiation regulator	284207	-0.38028242101381	https://www.ncbi.nlm.nih.gov/gene/?term=284207
METTL1	METTL1	methyltransferase like 1	4234	-0.29813897624952	https://www.ncbi.nlm.nih.gov/gene/?term=4234
METTL11B	METTL11B	methyltransferase like 11B	149281	-0.074305737923278	https://www.ncbi.nlm.nih.gov/gene/?term=149281
METTL14	METTL14	methyltransferase like 14	57721	0.61734043967537	https://www.ncbi.nlm.nih.gov/gene/?term=57721
METTL2A	METTL2A	methyltransferase like 2A	339175	-0.098178588883574	https://www.ncbi.nlm.nih.gov/gene/?term=339175
METTL2B	METTL2B	methyltransferase like 2B	55798	-0.091910267259261	https://www.ncbi.nlm.nih.gov/gene/?term=55798
METTL3	METTL3	methyltransferase like 3	56339	0.15830338686033	https://www.ncbi.nlm.nih.gov/gene/?term=56339
METTL4	METTL4	methyltransferase like 4	64863	0.13726168470849	https://www.ncbi.nlm.nih.gov/gene/?term=64863
METTL5	METTL5	methyltransferase like 5	29081	-0.3935291951876	https://www.ncbi.nlm.nih.gov/gene/?term=29081
METTL6	METTL6	methyltransferase like 6	131965	0.17415941705126	https://www.ncbi.nlm.nih.gov/gene/?term=131965
METTL7A	METTL7A	methyltransferase like 7A	25840	0.60806196523337	https://www.ncbi.nlm.nih.gov/gene/?term=25840
METTL7B	METTL7B	methyltransferase like 7B	196410	-0.47384887443859	https://www.ncbi.nlm.nih.gov/gene/?term=196410
METTL8	METTL8	methyltransferase like 8	79828	0.15821828350766	https://www.ncbi.nlm.nih.gov/gene/?term=79828
METTL9	METTL9	methyltransferase like 9	51108	-0.065079402994212	https://www.ncbi.nlm.nih.gov/gene/?term=51108
MEX3A	MEX3A	mex-3 RNA binding family member A	92312	-0.22636623026398	https://www.ncbi.nlm.nih.gov/gene/?term=92312
MEX3B	MEX3B	mex-3 RNA binding family member B	84206	0.35089402364593	https://www.ncbi.nlm.nih.gov/gene/?term=84206
MEX3C	MEX3C	mex-3 RNA binding family member C	51320	0.31787212567048	https://www.ncbi.nlm.nih.gov/gene/?term=51320
MEX3D	MEX3D	mex-3 RNA binding family member D	399664	-0.31894844007033	https://www.ncbi.nlm.nih.gov/gene/?term=399664
MFAP1	MFAP1	microfibril associated protein 1	4236	0.39349674365536	https://www.ncbi.nlm.nih.gov/gene/?term=4236
MFAP2	MFAP2	microfibril associated protein 2	4237	0.043193226411606	https://www.ncbi.nlm.nih.gov/gene/?term=4237
MFAP3	MFAP3	microfibril associated protein 3	4238	0.55601644516855	https://www.ncbi.nlm.nih.gov/gene/?term=4238
MFAP3L	MFAP3L	microfibril associated protein 3 like	9848	0.60288839550157	https://www.ncbi.nlm.nih.gov/gene/?term=9848
MFAP4	MFAP4	microfibril associated protein 4	4239	0.27003835759797	https://www.ncbi.nlm.nih.gov/gene/?term=4239
MFAP5	MFAP5	microfibril associated protein 5	8076	0.093770591848724	https://www.ncbi.nlm.nih.gov/gene/?term=8076
MFF	MFF	mitochondrial fission factor	56947	0.022918550068223	https://www.ncbi.nlm.nih.gov/gene/?term=56947
MFGE8	MFGE8	milk fat globule-EGF factor 8 protein	4240	0.010052003512726	https://www.ncbi.nlm.nih.gov/gene/?term=4240
MFHAS1	MFHAS1	malignant fibrous histiocytoma amplified sequence 1	9258	0.11824566255533	https://www.ncbi.nlm.nih.gov/gene/?term=9258
MFN1	MFN1	mitofusin 1	55669	-0.093570602400755	https://www.ncbi.nlm.nih.gov/gene/?term=55669
MFN2	MFN2	mitofusin 2	9927	0.29162989135193	https://www.ncbi.nlm.nih.gov/gene/?term=9927
MFNG	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	4242	0.20348340092318	https://www.ncbi.nlm.nih.gov/gene/?term=4242
MFRP	MFRP	membrane frizzled-related protein	83552	0.15118210978303	https://www.ncbi.nlm.nih.gov/gene/?term=83552
MFSD1	MFSD1	major facilitator superfamily domain containing 1	64747	0.34175020119258	https://www.ncbi.nlm.nih.gov/gene/?term=64747
MFSD10	MFSD10	major facilitator superfamily domain containing 10	10227	-0.61256107491217	https://www.ncbi.nlm.nih.gov/gene/?term=10227
MFSD11	MFSD11	major facilitator superfamily domain containing 11	79157	0.28954695827915	https://www.ncbi.nlm.nih.gov/gene/?term=79157
MFSD2A	MFSD2A	major facilitator superfamily domain containing 2A	84879	-0.46396989407604	https://www.ncbi.nlm.nih.gov/gene/?term=84879
MFSD2B	MFSD2B	major facilitator superfamily domain containing 2B	388931	-0.6199944745121	https://www.ncbi.nlm.nih.gov/gene/?term=388931
MFSD3	MFSD3	major facilitator superfamily domain containing 3	113655	-0.41574456624772	https://www.ncbi.nlm.nih.gov/gene/?term=113655
MFSD5	MFSD5	major facilitator superfamily domain containing 5	84975	-0.33415014978658	https://www.ncbi.nlm.nih.gov/gene/?term=84975
MFSD6	MFSD6	major facilitator superfamily domain containing 6	54842	-0.084338843265551	https://www.ncbi.nlm.nih.gov/gene/?term=54842
MFSD6L	MFSD6L	major facilitator superfamily domain containing 6 like	162387	-0.12362311543773	https://www.ncbi.nlm.nih.gov/gene/?term=162387
MFSD8	MFSD8	major facilitator superfamily domain containing 8	256471	0.39361752810604	https://www.ncbi.nlm.nih.gov/gene/?term=256471
MFSD9	MFSD9	major facilitator superfamily domain containing 9	84804	-0.28283397523913	https://www.ncbi.nlm.nih.gov/gene/?term=84804
MGA	MGA	MGA, MAX dimerization protein	23269	0.49391889950859	https://www.ncbi.nlm.nih.gov/gene/?term=23269
MGAM	MGAM	maltase-glucoamylase	8972	0.0094639766477166	https://www.ncbi.nlm.nih.gov/gene/?term=8972
MGAT1	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	4245	0.13926970869478	https://www.ncbi.nlm.nih.gov/gene/?term=4245
MGAT2	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	4247	0.033897288269901	https://www.ncbi.nlm.nih.gov/gene/?term=4247
MGAT3	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase	4248	0.02469126866323	https://www.ncbi.nlm.nih.gov/gene/?term=4248
MGAT4A	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	11320	0.50837998842617	https://www.ncbi.nlm.nih.gov/gene/?term=11320
MGAT4B	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	11282	-0.57917777678469	https://www.ncbi.nlm.nih.gov/gene/?term=11282
MGAT4C	MGAT4C	MGAT4 family member C	25834	0.67888919350568	https://www.ncbi.nlm.nih.gov/gene/?term=25834
MGAT5	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	4249	0.14760781047905	https://www.ncbi.nlm.nih.gov/gene/?term=4249
MGAT5B	MGAT5B	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B	146664	0.4291625944921	https://www.ncbi.nlm.nih.gov/gene/?term=146664
MGC12916	MGC12916	uncharacterized protein MGC12916	84815	0.20407824467823	https://www.ncbi.nlm.nih.gov/gene/?term=84815
MGC15885	MGC15885	uncharacterized protein MGC15885	197003	0.10369443610865	https://www.ncbi.nlm.nih.gov/gene/?term=197003
MGC16025	MGC16025	uncharacterized LOC85009	85009	0.019423567827685	https://www.ncbi.nlm.nih.gov/gene/?term=85009
MGC16275	MGC16275	uncharacterized protein MGC16275	85001	0.22896664742904	https://www.ncbi.nlm.nih.gov/gene/?term=85001
MGC27382	MGC27382	uncharacterized MGC27382	149047	0.0020609130402596	https://www.ncbi.nlm.nih.gov/gene/?term=149047
MGC2889	MGC2889	uncharacterized protein MGC2889	84789	0.11854078088952	https://www.ncbi.nlm.nih.gov/gene/?term=84789
MGLL	MGLL	monoglyceride lipase	11343	-0.43556703898327	https://www.ncbi.nlm.nih.gov/gene/?term=11343
MGMT	MGMT	O-6-methylguanine-DNA methyltransferase	4255	-0.37049800160289	https://www.ncbi.nlm.nih.gov/gene/?term=4255
MGP	MGP	matrix Gla protein	4256	0.50245628239787	https://www.ncbi.nlm.nih.gov/gene/?term=4256
MGRN1	MGRN1	mahogunin ring finger 1	23295	-0.075596634429661	https://www.ncbi.nlm.nih.gov/gene/?term=23295
